"Year","Project","Crop","Sample Location ID","Column","Row2","Point Number","Point/Plot Treatment","Sample Location Easting","Sample Location Northing","Grain Carbon %","Grain Sulfur %","Grain Nitrogen %","Non-Residue Grain Sample Area (square meters)","Non-Residue Grain Wet Weight (grams)","Non-Residue grain dry weight (grams)","Grain Nitrogen %__1","Grain Sulfur %__1","Grain Carbon %__1","Crop__1","Residue Sample Area (square meters)","Residue plus Grain Wet Weight (grams)","Residue sample Grain Wet Weight (grams)","Residue sample Grain Dry Weight (grams)","Total Residue Wet Weight (grams)","Residue Sub-Sample Wet Weight (grams)","Residue Sub-Sample Dry Weight (grams)","Residue Nitrogen %","Residue Sulfur %","Residue Carbon %","Grain Harvest Comments","Residue Sample Comments","total area harvested (M2)","total grain yield wet(grams)","total grain yield dry (grams)","total grain yield wet (grams/M2)","total grain yield dry(grams/M2)","X","Y","ID2","Strip","Field"
2005,"Grid Points","spring wheat",44,4,"C",,,493289.862925,5180623.63236,45.27,0.2037,2.265,0,0,0,2.265,0.2037,45.27,"spring wheat",2.032,1518,572,557,946,187,180,,,,,,2.032,572,557,281.496062992126,274.114173228346,-117.0879,46.779128,44,2,"A"
2005,"Grid Points","spring wheat",45,5,"C",,,493323.203397998,5180641.41122,46.58,0.205,2.247,0,0,0,2.247,0.205,46.58,"spring wheat",2.032,1470,622,605,848,82,78,,,,,,2.032,622,605,306.102362204724,297.736220472441,-117.08746351,46.77928833,45,3,"A"
2005,"Grid Points","spring wheat",46,6,"C",,,493353.700202999,5180640.22967,45.92,0.1849,2.149,0,0,0,2.149,0.1849,45.92,"spring wheat",2.032,1740,723,703,1017,136,129,,,,,,2.032,723,703,355.807086614173,345.964566929134,-117.087064,46.779278,46,3,"A"
2005,"Grid Points","spring wheat",47,7,"C",,,493385.619934,5180649.63979,45.41,0.1818,1.95,0,0,0,1.95,0.1818,45.41,"spring wheat",2.032,1922,793,773,1129,139,131,,,,,,2.032,793,773,390.255905511811,380.413385826772,-117.086646,46.779363,47,4,"A"
2005,"Grid Points","spring wheat",48,8,"C",,,493417.525549,5180646.27104999,46.42,0.2153,2.628,0,0,0,2.628,0.2153,46.42,"spring wheat",2.032,1766,632,609,1134,88,84,,,,,,2.032,632,609,311.023622047244,299.704724409449,-117.086228,46.779333,48,5,"A"
2005,"Grid Points","spring wheat",49,9,"C",,,493449.423316998,5180635.67953998,45.13,0.1945,2.056,0,0,0,2.056,0.1945,45.13,"spring wheat",2.032,2079,788,772,1291,157,150,,,,,,2.032,788,772,387.795275590551,379.92125984252,-117.08581,46.779238,49,6,"A"
2005,"Grid Points","spring wheat",68,3,"D",,,493264.633727999,5180658.21963,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.088231,46.779439,68,1,"A"
2005,"Grid Points","spring wheat",69,4,"D",,,493296.539852,5180655.40584999,45.39,0.2267,2.56,0,0,0,2.56,0.2267,45.39,"spring wheat",2.032,2027,660,635,1367,93,87,,,,,,2.032,660,635,324.803149606299,312.5,-117.087813,46.779414,69,2,"A"
2005,"Grid Points","spring wheat",70,5,"D",,,493328.470462,5180674.59442,45.3,0.19,2.138,0,0,0,2.138,0.19,45.3,"spring wheat",2.032,1742,702,687,1040,110,106,,,,,,2.032,702,687,345.472440944882,338.090551181102,-117.087395,46.779587,70,2,"A"
2005,"Grid Points","spring wheat",71,6,"D",,,493360.376774,5180672.00322,46.12,0.1791,2.326,0,0,0,2.326,0.1791,46.12,"spring wheat",2.032,1400,570,556,830,153,146,,,,,,2.032,570,556,280.511811023622,273.622047244094,-117.086977,46.779564,71,3,"A"
2005,"Grid Points","spring wheat",72,7,"D",,,493392.296325,5180681.41339,45.51,0.2107,2.111,0,0,0,2.111,0.2107,45.51,"spring wheat",2.032,2487,871,850,1616,173,163,,,,,,2.032,871,850,428.641732283465,418.307086614173,-117.086559,46.779649,72,4,"A"
2005,"Grid Points","spring wheat",73,8,"D",,,493421.802718,5180680.04389,45.57,0.2029,2.115,0,0,0,2.115,0.2029,45.57,"spring wheat",2.032,2189,821,805,1368,108,105,,,,,,2.032,821,805,404.035433070866,396.161417322835,-117.08617246,46.77963697,73,4,"A"
2005,"Grid Points","spring wheat",74,9,"D",,,493458.498443,5180665.85384,45.73,0.1802,2.049,0,0,0,2.049,0.1802,45.73,"spring wheat",2.032,2660,877,852,1783,178,169,,,,,,2.032,877,852,431.594488188976,419.291338582677,-117.08569155,46.77950963,74,6,"A"
2005,"Grid Points","spring wheat",75,10,"D",,,493488.022789,5180680.53091,45.59,0.1937,2.27,0,0,0,2.27,0.1937,45.59,"spring wheat",2.032,2215,813,791,1402,129,125,,,,,,2.032,813,791,400.09842519685,389.271653543307,-117.085305,46.779642,75,6,"A"
2005,"Grid Points","spring wheat",95,3,"E",,,493276.726444998,5180689.07804999,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.08807304,46.77971682,95,1,"A"
2005,"Grid Points","spring wheat",96,4,"E",,,493308.025971,5180687.17398,45.62,0.2143,2.304,0,0,0,2.304,0.2143,45.62,"spring wheat",2.032,1532,421,412,1111,97,93,,,,,,2.032,421,412,207.185039370079,202.755905511811,-117.087663,46.7797,96,1,"A"
2005,"Grid Points","spring wheat",97,5,"E",,,493339.956375,5180706.36261,45.35,0.2224,2.369,0,0,0,2.369,0.2224,45.35,"spring wheat",2.032,1896,750,731,1146,109,104,,,,,,2.032,750,731,369.094488188976,359.744094488189,-117.087245,46.779873,97,2,"A"
2005,"Grid Points","spring wheat",98,6,"E",,,493371.862522999,5180703.77147999,45.06,0.1911,1.981,0,0,0,1.981,0.1911,45.06,"spring wheat",2.032,2107,841,816,1266,119,114,,,,,,2.032,841,816,413.877952755905,401.574803149606,-117.086827,46.77985,98,3,"A"
2005,"Grid Points","spring wheat",99,7,"E",,,493403.781888,5180713.18169999,46.36,0.1978,2.191,0,0,0,2.191,0.1978,46.36,"spring wheat",2.032,1773,685,670,1088,110,105,,,,,,2.032,685,670,337.106299212598,329.724409448819,-117.086409,46.779935,99,3,"A"
2005,"Grid Points","spring wheat",100,8,"E",,,493435.687175,5180709.81305999,45.38,0.2051,2.072,0,0,0,2.072,0.2051,45.38,"spring wheat",2.032,2422,948,931,1474,112,108,,,,,,2.032,948,931,466.535433070866,458.169291338583,-117.085991,46.779905,100,4,"A"
2005,"Grid Points","spring wheat",101,9,"E",,,493467.584636999,5180699.22164999,46.17,0.2247,2.499,0,0,0,2.499,0.2247,46.17,"spring wheat",2.032,2826,973,944,1853,93,88,,,,,,2.032,973,944,478.838582677165,464.566929133858,-117.085573,46.77981,101,5,"A"
2005,"Grid Points","spring wheat",102,10,"E",,,493499.507846,5180712.29941,45.14,0.1833,1.876,0,0,0,1.876,0.1833,45.14,"spring wheat",2.032,1788,677,662,1111,178,159,,,,,,2.032,677,662,333.169291338583,325.787401574803,-117.085155,46.779928,102,6,"A"
2005,"Grid Points","spring wheat",122,4,"F",,,493305.313269998,5180718.95796,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.087699,46.779986,122,1,"A"
2005,"Grid Points","spring wheat",123,5,"F",,,493337.243514998,5180738.14656998,45.79,0.2129,2.2,0,0,0,2.2,0.2129,45.79,"spring wheat",2.032,1883,751,727,1132,100,94,,,,,,2.032,751,727,369.586614173228,357.775590551181,-117.087281,46.780159,123,1,"A"
2005,"Grid Points","spring wheat",124,6,"F",,,493369.149492,5180735.55542999,45.3,0.2092,2.525,0,0,0,2.525,0.2092,45.3,"spring wheat",2.032,1735,605,590,1130,137,128,,,,,,2.032,605,590,297.736220472441,290.354330708661,-117.086863,46.780136,124,2,"A"
2005,"Grid Points","spring wheat",125,7,"F",,,493401.068692,5180744.96564,42.88,0.1691,1.696,0,0,0,1.696,0.1691,42.88,"spring wheat",2.032,1953,777,760,1176,151,145,,,,,,2.032,777,760,382.381889763779,374.015748031496,-117.086445,46.780221,125,3,"A"
2005,"Grid Points","spring wheat",126,8,"F",,,493434.173337,5180740.79729,45.9,0.1749,1.882,0,0,0,1.882,0.1749,45.9,"spring wheat",2.032,1429,614,599,815,140,134,,,,,,2.032,614,599,302.165354330709,294.783464566929,-117.08601127,46.78018382,126,4,"A"
2005,"Grid Points","spring wheat",127,9,"F",,,493466.070624999,5180730.20586999,44.88,0.2032,2.391,0,0,0,2.391,0.2032,44.88,"spring wheat",2.032,2685,801,775,1884,145,139,,,,,,2.032,801,775,394.192913385827,381.397637795276,-117.08559328,46.78008882,127,5,"A"
2005,"Grid Points","spring wheat",128,10,"F",,,493496.794142998,5180744.0833,45.58,0.2358,2.794,0,0,0,2.794,0.2358,45.58,"spring wheat",2.032,1991,605,593,1386,100,97,,,,,,2.032,605,593,297.736220472441,291.830708661417,-117.085191,46.780214,128,5,"A"
2005,"Grid Points","spring wheat",129,11,"F",,,493528.684700999,5180727.15825,45.62,0.2329,2.731,0,0,0,2.731,0.2329,45.62,"spring wheat",2.032,2246,705,694,1541,130,125,,,,,,2.032,705,694,346.948818897638,341.535433070866,-117.084773,46.780062,129,6,"A"
2005,"Grid Points","spring wheat",149,6,"G",,,493350.86385,5180767.35661,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.087103,46.780422,149,1,"A"
2005,"Grid Points","spring wheat",150,7,"G",,,493382.78291,5180776.76673,44.44,0.215,2.496,0,0,0,2.496,0.215,44.44,"spring wheat",2.032,1718,510,493,1208,157,143,,,,,,2.032,510,493,250.984251968504,242.61811023622,-117.086685,46.780507,150,2,"A"
2005,"Grid Points","spring wheat",151,8,"G",,,493417.88659,5180770.99890999,44.99,0.192,1.914,0,0,0,1.914,0.192,44.99,"spring wheat",2.032,2015,796,770,1219,147,138,,,,,,2.032,796,770,391.732283464567,378.937007874016,-117.08622506,46.78045544,151,3,"A"
2005,"Grid Points","spring wheat",152,9,"G",,,493447.784462,5180761.60690999,45.33,0.2001,2.251,0,0,0,2.251,0.2001,45.33,"spring wheat",2.032,2114,669,655,1445,124,120,,,,,,2.032,669,655,329.232283464567,322.342519685039,-117.08583327,46.78037122,152,4,"A"
2005,"Grid Points","spring wheat",153,10,"G",,,493478.507852,5180775.88408998,45.3,0.1854,2.009,0,0,0,2.009,0.1854,45.3,"spring wheat",2.032,2302,914,887,1388,138,131,,,,,,2.032,914,887,449.803149606299,436.515748031496,-117.085431,46.7805,153,4,"A"
2005,"Grid Points","spring wheat",154,11,"G",,,493510.398188,5180758.95894998,45.2,0.2167,2.348,0,0,0,2.348,0.2167,45.2,"spring wheat",2.032,2231,885,873,1346,135,131,,,,,,2.032,885,873,435.531496062992,429.625984251968,-117.085013,46.780348,154,5,"A"
2005,"Grid Points","spring wheat",155,12,"G",,,493542.317518998,5180768.81439999,45.4,0.1627,1.924,0,0,0,1.924,0.1627,45.4,"spring wheat",2.032,1804,723,707,1081,159,151,,,,,,2.032,723,707,355.807086614173,347.933070866142,-117.084595,46.780437,155,6,"A"
2005,"Grid Points","spring wheat",175,6,"H",,,493367.998337998,5180799.11861,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.086879,46.780708,175,1,"A"
2005,"Grid Points","spring wheat",176,7,"H",,,493398.713634999,5180809.41564998,45.35,0.2091,2.311,0,0,0,2.311,0.2091,45.35,"spring wheat",2.032,2383,809,780,1574,155,147,,,,,,2.032,809,780,398.129921259842,383.858267716535,-117.08647678,46.78080097,176,1,"A"
2005,"Grid Points","spring wheat",177,8,"H",,,493431.82198,5180805.16014998,48.75,0.2429,2.598,0,0,0,2.598,0.2429,48.75,"spring wheat",2.032,2070,734,716,1336,139,133,,,,,,2.032,734,716,361.220472440945,352.362204724409,-117.086043,46.780763,177,2,"A"
2005,"Grid Points","spring wheat",178,9,"H",,,493463.718928,5180794.56871,45.12,0.2004,2.108,0,0,0,2.108,0.2004,45.12,"spring wheat",2.032,2411,967,947,1444,100,97,,,,,,2.032,967,947,475.885826771654,466.043307086614,-117.085625,46.780668,178,3,"A"
2005,"Grid Points","spring wheat",179,10,"H",,,493495.641638998,5180807.64644998,45.53,0.2138,2.15,0,0,0,2.15,0.2138,45.53,"spring wheat",2.032,2130,1007,975,1123,124,118,,,,,,2.032,1007,975,495.570866141732,479.822834645669,-117.085207,46.780786,179,4,"A"
2005,"Grid Points","spring wheat",180,11,"H",,,493527.531855,5180790.7214,46.14,0.2189,2.39,0,0,0,2.39,0.2189,46.14,"spring wheat",2.032,1520,529,515,991,158,152,,,,,,2.032,529,515,260.334645669291,253.444881889764,-117.084789,46.780634,180,5,"A"
2005,"Grid Points","spring wheat",181,12,"H",,,493559.450988,5180800.57694,44.56,0.1664,1.795,0,0,0,1.795,0.1664,44.56,"spring wheat",2.032,1233,535,521,698,110,105,,,,,,2.032,535,521,263.287401574803,256.397637795276,-117.084371,46.780723,181,6,"A"
2005,"Grid Points","spring wheat",200,7,"I",,,493387.338722,5180837.44589999,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.0866262,46.7810531,200,1,"A"
2005,"Grid Points","spring wheat",201,8,"I",,,493416.665978998,5180836.95770999,45.75,0.2001,2.065,0,0,0,2.065,0.2001,45.75,"spring wheat",2.032,1689,632,614,1057,119,112,,,,,,2.032,632,614,311.023622047244,302.165354330709,-117.086242,46.781049,201,1,"A"
2005,"Grid Points","spring wheat",202,9,"I",,,493448.562731,5180826.36619,45.71,0.2053,2.476,0,0,0,2.476,0.2053,45.71,"spring wheat",2.032,2591,846,824,1745,145,136,,,,,,2.032,846,824,416.338582677165,405.511811023622,-117.085824,46.780954,202,2,"A"
2005,"Grid Points","spring wheat",203,10,"I",,,493480.485305999,5180839.44385,44.71,0.1964,2.388,0,0,0,2.388,0.1964,44.71,"spring wheat",2.032,2185,839,819,1346,135,129,,,,,,2.032,839,819,412.893700787402,403.051181102362,-117.085406,46.781072,203,3,"A"
2005,"Grid Points","spring wheat",204,11,"I",,,493512.375309998,5180822.51872,45.42,0.2132,2.26,0,0,0,2.26,0.2132,45.42,"spring wheat",2.032,2460,953,921,1507,128,122,,,,,,2.032,953,921,468.996062992126,453.248031496063,-117.084988,46.78092,204,4,"A"
2005,"Grid Points","spring wheat",205,12,"I",,,493544.2943,5180832.37418,45.06,0.2381,2.417,0,0,0,2.417,0.2381,45.06,"spring wheat",2.032,2990,1015,983,1975,137,130,,,,,,2.032,1015,983,499.507874015748,483.759842519685,-117.08457,46.781009,205,5,"A"
2005,"Grid Points","spring wheat",206,13,"I",,,493576.197009,5180827.1172,44.5,0.1838,1.951,0,0,0,1.951,0.1838,44.5,"spring wheat",2.032,2266,864,843,1402,114,109,,,,,,2.032,864,843,425.196850393701,414.862204724409,-117.084152,46.780962,206,6,"A"
2005,"Grid Points","spring wheat",207,14,"I",,,493606.513420998,5180835.68319998,44.72,0.1909,2.083,0,0,0,2.083,0.1909,44.72,"spring wheat",2.032,2637,969,953,1668,145,139,,,,,,2.032,969,953,476.870078740157,468.996062992126,-117.08375497,46.78103938,207,6,"A"
2005,"Grid Points","spring wheat",225,7,"J",,,493412.658734,5180872.07672998,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.086295,46.781365,225,1,"A"
2005,"Grid Points","spring wheat",226,8,"J",,,493445.762708998,5180867.10876,46.69,0.2116,2.512,0,0,0,2.512,0.2116,46.69,"spring wheat",2.032,2144,724,699,1420,108,100,,,,,,2.032,724,699,356.299212598425,343.996062992126,-117.08586126,46.78132062,226,2,"A"
2005,"Grid Points","spring wheat",227,9,"J",,,493478.459027,5180856.11754999,44.9,0.1739,1.758,0,0,0,1.758,0.1739,44.9,"spring wheat",2.032,1410,652,631,758,118,112,,,,,,2.032,652,631,320.866141732283,310.531496062992,-117.08543278,46.78122203,227,3,"A"
2005,"Grid Points","spring wheat",228,10,"J",,,493508.382158998,5180871.19457,45.65,0.2095,2.382,0,0,0,2.382,0.2095,45.65,"spring wheat",2.032,1348,496,484,852,96,91,,,,,,2.032,496,484,244.094488188976,238.188976377953,-117.085041,46.781358,228,3,"A"
2005,"Grid Points","spring wheat",229,11,"J",,,493540.272072,5180854.26958999,45.64,0.1856,2.036,0,0,0,2.036,0.1856,45.64,"spring wheat",2.032,2719,968,948,1751,118,108,,,,,,2.032,968,948,476.377952755905,466.535433070866,-117.084623,46.781206,229,4,"A"
2005,"Grid Points","spring wheat",230,12,"J",,,493572.190846999,5180864.12519,43.11,0.1832,2.099,0,0,0,2.099,0.1832,43.11,"spring wheat",2.032,1802,695,682,1107,142,134,,,,,,2.032,695,682,342.027559055118,335.629921259842,-117.084205,46.781295,230,5,"A"
2005,"Grid Points","spring wheat",231,13,"J",,,493604.093411999,5180858.86837,44.87,0.187,1.965,0,0,0,1.965,0.187,44.87,"spring wheat",2.032,2160,822,806,1338,157,151,,,,,,2.032,822,806,404.527559055118,396.653543307087,-117.083787,46.781248,231,6,"A"
2005,"Grid Points","spring wheat",249,9,"K",,,493445.578717998,5180889.93137,45.86,0.2184,2.281,0,0,0,2.281,0.2184,45.86,"spring wheat",2.032,2521,843,821,1678,149,141,,,,,,2.032,843,821,414.862204724409,404.035433070866,-117.085864,46.781526,249,1,"A"
2005,"Grid Points","spring wheat",250,10,"K",,,493477.500961999,5180903.00901999,45.34,0.2203,2.288,0,0,0,2.288,0.2203,45.34,"spring wheat",2.032,2439,798,781,1641,111,107,,,,,,2.032,798,781,392.716535433071,384.350393700787,-117.085446,46.781644,250,2,"A"
2005,"Grid Points","spring wheat",251,11,"K",,,493509.390619,5180886.08385999,45.63,0.1599,1.86,0,0,0,1.86,0.1599,45.63,"spring wheat",2.032,1851,694,678,1157,129,123,,,,,,2.032,694,678,341.535433070866,333.661417322835,-117.085028,46.781492,251,3,"A"
2005,"Grid Points","spring wheat",252,12,"K",,,493543.708333,5180893.14041,45.46,0.2445,2.664,0,0,0,2.664,0.2445,45.46,"spring wheat",2.032,1904,674,662,1230,98,94,,,,,,2.032,674,662,331.692913385827,325.787401574803,-117.08457853,46.78155584,252,4,"A"
2005,"Grid Points","spring wheat",253,13,"K",,,493573.211644998,5180890.68231,45.5,0.1957,1.99,0,0,0,1.99,0.1957,45.5,"spring wheat",2.032,2305,829,814,1476,156,151,,,,,,2.032,829,814,407.972440944882,400.590551181102,-117.084192,46.781534,253,4,"A"
2005,"Grid Points","spring wheat",254,14,"K",,,493605.127092999,5180897.64891999,45.27,0.2033,2.549,0,0,0,2.549,0.2033,45.27,"spring wheat",2.032,2492,759,742,1733,135,131,,,,,,2.032,759,742,373.523622047244,365.157480314961,-117.083774,46.781597,254,5,"A"
2005,"Grid Points","spring wheat",255,15,"K",,,493637.025738,5180888.83636,44.85,0.1667,1.675,0,0,0,1.675,0.1667,44.85,"spring wheat",2.032,1748,788,764,960,137,133,,,,,,2.032,788,764,387.795275590551,375.984251968504,-117.083356,46.781518,255,6,"A"
2005,"Grid Points","spring wheat",272,9,"L",,,493466.529082,5180921.68948998,45.84,0.1939,2.282,0,0,0,2.282,0.1939,45.84,"spring wheat",2.032,2004,654,636,1350,144,135,,,,,,2.032,654,636,321.850393700787,312.992125984252,-117.08559,46.781812,272,1,"A"
2005,"Grid Points","spring wheat",273,10,"L",,,493498.451110998,5180934.76724,45.5,0.2326,2.542,0,0,0,2.542,0.2326,45.5,"spring wheat",2.032,2327,710,688,1617,134,128,,,,,,2.032,710,688,349.409448818898,338.582677165354,-117.085172,46.78193,273,2,"A"
2005,"Grid Points","spring wheat",274,11,"L",,,493530.340657998,5180917.84219998,45.94,0.1985,2.371,0,0,0,2.371,0.1985,45.94,"spring wheat",2.032,1704,614,597,1090,128,123,,,,,,2.032,614,597,302.165354330709,293.799212598425,-117.084754,46.781778,274,3,"A"
2005,"Grid Points","spring wheat",275,12,"L",,,493560.659740998,5180928.89728999,45.31,0.1899,2.286,0,0,0,2.286,0.1899,45.31,"spring wheat",2.032,2696,971,950,1725,127,120,,,,,,2.032,971,950,477.854330708661,467.51968503937,-117.08435697,46.78187778,275,3,"A"
2005,"Grid Points","spring wheat",276,13,"L",,,493594.161329998,5180922.44087999,44.68,0.1782,1.979,0,0,0,1.979,0.1782,44.68,"spring wheat",2.032,2138,873,859,1265,148,141,,,,,,2.032,873,859,429.625984251968,422.736220472441,-117.083918,46.78182,276,4,"A"
2005,"Grid Points","spring wheat",277,14,"L",,,493626.076584998,5180929.40759999,47.93,0.2265,2.776,0,0,0,2.776,0.2265,47.93,"spring wheat",2.032,1400,523,512,877,132,125,,,,,,2.032,523,512,257.381889763779,251.968503937008,-117.0835,46.781883,277,5,"A"
2005,"Grid Points","spring wheat",278,15,"L",,,493657.975090998,5180920.59515,44.82,0.2141,2.213,0,0,0,2.213,0.2141,44.82,"spring wheat",2.032,2446,886,860,1560,159,152,,,,,,2.032,886,860,436.023622047244,423.228346456693,-117.083082,46.781804,278,6,"A"
2005,"Grid Points","spring wheat",297,9,"M",,,493470.685721,5180953.46592,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.085536,46.782098,297,1,"A"
2005,"Grid Points","spring wheat",298,10,"M",,,493502.607573,5180966.5437,45.23,0.2126,2.408,0,0,0,2.408,0.2126,45.23,"spring wheat",2.032,1249,383,374,866,79,75,,,,,,2.032,383,374,188.484251968504,184.055118110236,-117.085118,46.782216,298,1,"A"
2005,"Grid Points","spring wheat",299,11,"M",,,493534.496961998,5180949.61868,45.7,0.1937,2.145,0,0,0,2.145,0.1937,45.7,"spring wheat",2.032,2136,712,691,1424,101,97,,,,,,2.032,712,691,350.393700787402,340.05905511811,-117.0847,46.782064,299,2,"A"
2005,"Grid Points","spring wheat",300,12,"M",,,493566.41524,5180959.47425999,45.64,0.1859,2.302,0,0,0,2.302,0.1859,45.64,"spring wheat",2.032,2449,862,836,1587,125,121,,,,,,2.032,862,836,424.212598425197,411.417322834646,-117.084282,46.782153,300,3,"A"
2005,"Grid Points","spring wheat",301,13,"M",,,493598.317293,5180954.2174,45.52,0.2198,2.107,0,0,0,2.107,0.2198,45.52,"spring wheat",2.032,2552,921,906,1631,114,108,,,,,,2.032,921,906,453.248031496063,445.866141732283,-117.083864,46.782106,301,4,"A"
2005,"Grid Points","spring wheat",302,14,"M",,,493631.431901998,5180959.58476999,44.85,0.224,2.47,0,0,0,2.47,0.224,44.85,"spring wheat",2.032,2015,652,636,1363,121,116,,,,,,2.032,652,636,320.866141732283,312.992125984252,-117.08343026,46.78215462,302,5,"A"
2005,"Grid Points","spring wheat",303,15,"M",,,493663.330245,5180951.17219,42.84,0.1761,2.013,0,0,0,2.013,0.1761,42.84,"spring wheat",2.032,2247,850,836,1397,106,101,,,,,,2.032,850,836,418.307086614173,411.417322834646,-117.08301227,46.78207922,303,6,"A"
2005,"Grid Points","spring wheat",304,16,"M",,,493694.046434,5180960.00552999,45.02,0.2026,2.171,0,0,0,2.171,0.2026,45.02,"spring wheat",2.032,1847,796,781,1051,122,117,,,,,,2.032,796,781,391.732283464567,384.350393700787,-117.08261,46.782159,304,6,"A"
2005,"Grid Points","spring wheat",323,10,"N",,,493501.326314,5180997.26759,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.08513522,46.78249247,323,1,"A"
2005,"Grid Points","spring wheat",324,11,"N",,,493530.638179,5180981.4038,45.73,0.2346,2.728,0,0,0,2.728,0.2346,45.73,"spring wheat",2.032,1932,460,450,1472,116,111,,,,,,2.032,460,450,226.377952755906,221.456692913386,-117.084751,46.78235,324,2,"A"
2005,"Grid Points","spring wheat",325,12,"N",,,493562.556295,5180991.25935999,43.17,0.1884,2.266,0,0,0,2.266,0.1884,43.17,"spring wheat",2.032,1997,658,636,1339,130,122,,,,,,2.032,658,636,323.818897637795,312.992125984252,-117.084333,46.782439,325,2,"A"
2005,"Grid Points","spring wheat",326,13,"N",,,493594.458174998,5180986.00248,45.19,0.1989,2.101,0,0,0,2.101,0.1989,45.19,"spring wheat",2.032,2495,885,871,1610,149,143,,,,,,2.032,885,871,435.531496062992,428.641732283465,-117.083915,46.782392,326,3,"A"
2005,"Grid Points","spring wheat",327,14,"N",,,493626.373092,5180992.96920999,45.37,0.1782,2.059,0,0,0,2.059,0.1782,45.37,"spring wheat",2.032,2260,852,835,1408,135,128,,,,,,2.032,852,835,419.291338582677,410.925196850394,-117.083497,46.782455,327,4,"A"
2005,"Grid Points","spring wheat",328,15,"N",,,493658.27126,5180984.15675999,45.46,0.2014,2.359,0,0,0,2.359,0.2014,45.46,"spring wheat",2.032,2185,828,799,1357,132,126,,,,,,2.032,828,799,407.48031496063,393.208661417323,-117.083079,46.782376,328,5,"A"
2005,"Grid Points","spring wheat",329,16,"N",,,493691.386340998,5180990.99086,45.33,0.2022,2.153,0,0,0,2.153,0.2022,45.33,"spring wheat",2.032,2061,844,818,1217,113,108,,,,,,2.032,844,818,415.354330708661,402.55905511811,-117.08264527,46.78243781,329,6,"A"
2005,"Grid Points","spring wheat",330,17,"N",,,493722.098564999,5180995.86861,46.02,0.2042,2.577,0,0,0,2.577,0.2042,46.02,"spring wheat",2.032,2702,854,827,1848,119,113,,,,,,2.032,854,827,420.275590551181,406.988188976378,-117.082243,46.782482,330,6,"A"
2005,"Grid Points","spring wheat",348,11,"O",,,493540.901106,5181013.17370999,45.17,0.2005,2.135,0,0,0,2.135,0.2005,45.17,"spring wheat",2.032,2604,771,751,1833,166,158,,,,,,2.032,771,751,379.429133858268,369.586614173228,-117.084617,46.782636,348,1,"A"
2005,"Grid Points","spring wheat",349,12,"O",,,493572.819036,5181023.02933,44.52,0.1938,2.108,0,0,0,2.108,0.1938,44.52,"spring wheat",2.032,2247,702,682,1545,122,116,,,,,,2.032,702,682,345.472440944882,335.629921259842,-117.084199,46.782725,349,2,"A"
