Year,ID2,Crop,total grain yield dry (grams),GrainMassFinal,Grain Nitrogen %..19,GrainNitrogen,GrainNUbbie,GrainNUnger,GrainNUbbieRmOutlier,GrainNUngerRmOutlier,GrainNFinal,Grain Carbon %..21,GrainCarbon,GrainCUbbie,GrainCUnger,GrainCUbbieRmOutlier,GrainCUngerRmOutlier,GrainCFinal
2005,76,WW,597,597,2.151,2.1510000228881836,2.151,2.1510000228881836,2.151,2.1510000228881836,2.1510000114440917,44.95,44.95000076293945,44.95,44.95000076293945,44.95,44.95000076293945,44.95000038146973
2005,77,WW,1222,1222,2.429,2.428999900817871,2.429,2.428999900817871,2.429,2.428999900817871,2.4289999504089357,46.29,46.290000915527344,46.29,46.290000915527344,46.29,46.290000915527344,46.29000045776367
2005,78,WW,1585,1585,2.18,2.180000066757202,2.18,2.180000066757202,2.18,2.180000066757202,2.180000033378601,45.24,45.2400016784668,45.24,45.2400016784668,45.24,45.2400016784668,45.2400008392334
2005,79,WW,1295,1295,2.136,2.135999917984009,2.136,2.135999917984009,2.136,2.135999917984009,2.1359999589920045,44.94,44.939998626708984,44.94,44.939998626708984,44.94,44.939998626708984,44.93999931335449
2005,80,WW,1293,1293,2.013,2.013000011444092,2.013,2.013000011444092,2.013,2.013000011444092,2.013000005722046,45.68,45.68000030517578,45.68,45.68000030517578,45.68,45.68000030517578,45.680000152587894
2005,81,WW,1125,1125,1.878,1.878,1.878,1.878,1.878,1.878,1.878,43.06,-99999,43.06,,43.06,,43.06
2005,82,WW,923,923,2.45,2.450000047683716,2.45,2.450000047683716,2.45,2.450000047683716,2.450000023841858,45.04,45.040000915527344,45.04,45.040000915527344,45.04,45.040000915527344,45.04000045776367
2005,103,WW,1154,1154,2.048,2.0480000972747803,2.048,2.0480000972747803,2.048,2.0480000972747803,2.04800004863739,45.16,45.15999984741211,45.16,45.15999984741211,45.16,45.15999984741211,45.15999992370605
2005,104,WW,1392,1392,1.963,1.9630000591278076,1.963,1.9630000591278076,1.963,1.9630000591278076,1.9630000295639038,46.31,46.310001373291016,46.31,46.310001373291016,46.31,46.310001373291016,46.31000068664551
2005,105,WW,1308,1308,1.9,1.899999976158142,1.9,1.899999976158142,1.9,1.899999976158142,1.899999988079071,45.55,45.54999923706055,45.55,45.54999923706055,45.55,45.54999923706055,45.54999961853027
2005,106,WW,1090,1090,2.653,2.6530001163482666,2.653,2.6530001163482666,2.653,2.6530001163482666,2.6530000581741335,45.77,45.77000045776367,45.77,45.77000045776367,45.77,45.77000045776367,45.77000022888184
2005,107,WW,763,763,1.63,1.6299999952316284,1.63,1.6299999952316284,1.63,1.6299999952316284,1.6299999976158142,44.92,44.91999816894531,44.92,44.91999816894531,44.92,44.91999816894531,44.91999908447266
2005,108,WW,1162,1162,1.787,1.7869999408721924,1.787,1.7869999408721924,1.787,1.7869999408721924,1.7869999704360962,45.59,45.59000015258789,45.59,45.59000015258789,45.59,45.59000015258789,45.59000007629395
2005,109,WW,1194,1194,1.847,1.847000002861023,1.847,1.847000002861023,1.847,1.847000002861023,1.8470000014305115,45.54,45.540000915527344,45.54,45.540000915527344,45.54,45.540000915527344,45.54000045776367
2005,130,WW,1165,1165,2.032,2.0320000648498535,2.032,2.0320000648498535,2.032,2.0320000648498535,2.0320000324249268,45.26,45.2599983215332,45.26,45.2599983215332,45.26,45.2599983215332,45.2599991607666
2005,131,WW,1212,1212,2.599,2.5989999771118164,2.599,2.5989999771118164,2.599,2.5989999771118164,2.5989999885559083,45.66,45.65999984741211,45.66,45.65999984741211,45.66,45.65999984741211,45.65999992370605
2005,132,WW,1124,1124,2.039,2.0390000343322754,2.039,2.0390000343322754,2.039,2.0390000343322754,2.0390000171661375,44.9,44.900001525878906,44.9,44.900001525878906,44.9,44.900001525878906,44.900000762939456
2005,133,WW,1375,1375,2.123,2.122999906539917,2.123,2.122999906539917,2.123,2.122999906539917,2.1229999532699586,46.49,46.4900016784668,46.49,46.4900016784668,46.49,46.4900016784668,46.4900008392334
2005,134,WW,1199,1199,1.908,1.9079999923706055,1.908,1.9079999923706055,1.908,1.9079999923706055,1.9079999961853027,44.79,44.790000915527344,44.79,44.790000915527344,44.79,44.790000915527344,44.79000045776367
2005,135,WW,695,695,1.925,1.9249999523162842,1.925,1.9249999523162842,1.925,1.9249999523162842,1.924999976158142,45.05,45.04999923706055,45.05,45.04999923706055,45.05,45.04999923706055,45.04999961853027
2005,136,WW,1248,1248,2.159,2.1589999198913574,2.159,2.1589999198913574,2.159,2.1589999198913574,2.1589999599456786,45.4,45.400001525878906,45.4,45.400001525878906,45.4,45.400001525878906,45.400000762939456
2005,137,WW,987,987,2.254,2.253999948501587,2.254,2.253999948501587,2.254,2.253999948501587,2.2539999742507932,45.03,45.029998779296875,45.03,45.029998779296875,45.03,45.029998779296875,45.02999938964844
2005,156,WW,1183,1183,2.283,2.2829999923706055,2.283,2.2829999923706055,2.283,2.2829999923706055,2.2829999961853025,44.63,44.630001068115234,44.63,44.630001068115234,44.63,44.630001068115234,44.630000534057615
2005,157,WW,1098,1098,1.822,1.8220000267028809,1.822,1.8220000267028809,1.822,1.8220000267028809,1.8220000133514405,45.66,45.65999984741211,45.66,45.65999984741211,45.66,45.65999984741211,45.65999992370605
2005,158,WW,1194,1194,1.902,1.9019999504089355,1.902,1.9019999504089355,1.902,1.9019999504089355,1.9019999752044678,46.59,46.59000015258789,46.59,46.59000015258789,46.59,46.59000015258789,46.59000007629395
2005,159,WW,804,804,2.248,2.247999906539917,2.248,2.247999906539917,2.248,2.247999906539917,2.2479999532699586,47.92,47.91999816894531,47.92,47.91999816894531,47.92,47.91999816894531,47.91999908447266
2005,160,WW,663,663,2.739,2.739000082015991,2.739,2.739000082015991,2.739,2.739000082015991,2.7390000410079955,51.83,51.83000183105469,51.83,51.83000183105469,,,
2005,161,WW,1087,1087,1.958,1.9579999446868896,1.958,1.9579999446868896,1.958,1.9579999446868896,1.957999972343445,45.85,45.849998474121094,45.85,45.849998474121094,45.85,45.849998474121094,45.849999237060544
2005,162,WW,910,910,2.362,2.361999988555908,2.362,2.361999988555908,2.362,2.361999988555908,2.361999994277954,45.36,45.36000061035156,45.36,45.36000061035156,45.36,45.36000061035156,45.36000030517578
2005,163,WW,1076,1076,2.044,2.0439999103546143,2.044,2.0439999103546143,2.044,2.0439999103546143,2.0439999551773074,45.33,45.33000183105469,45.33,45.33000183105469,45.33,45.33000183105469,45.33000091552734
2005,182,WW,1170,1170,1.588,1.5880000591278076,1.588,1.5880000591278076,1.588,1.5880000591278076,1.5880000295639038,42.01,42.0099983215332,42.01,42.0099983215332,,,
2005,183,WW,1206,1206,0.4398,0.4397999942302704,0.4398,0.4397999942302704,,,,9.931,9.930999755859375,9.931,9.930999755859375,,,
2005,184,WW,1306,1306,1.942,1.9420000314712524,1.942,1.9420000314712524,1.942,1.9420000314712524,1.9420000157356263,45.36,45.36000061035156,45.36,45.36000061035156,45.36,45.36000061035156,45.36000030517578
2005,185,WW,1294,1294,2.158,2.1579999923706055,2.158,2.1579999923706055,2.158,2.1579999923706055,2.1579999961853025,45.93,45.93000030517578,45.93,45.93000030517578,45.93,45.93000030517578,45.930000152587894
2005,186,WW,1311,1311,2.249,2.249000072479248,2.249,2.249000072479248,2.249,2.249000072479248,2.2490000362396243,45.43,45.43000030517578,45.43,45.43000030517578,45.43,45.43000030517578,45.430000152587894
2005,187,WW,970,970,2.142,2.1419999599456787,2.142,2.1419999599456787,2.142,2.1419999599456787,2.141999979972839,43.82,43.81999969482422,43.82,43.81999969482422,43.82,43.81999969482422,43.819999847412106
2005,188,WW,967,967,2.369,2.36899995803833,2.369,2.36899995803833,2.369,2.36899995803833,2.368999979019165,45.92,45.91999816894531,45.92,45.91999816894531,45.92,45.91999816894531,45.91999908447266
2005,189,WW,1134,1134,2.388,2.388000011444092,2.388,2.388000011444092,2.388,2.388000011444092,2.388000005722046,46.74,46.7400016784668,46.74,46.7400016784668,46.74,46.7400016784668,46.7400008392334
2005,208,WW,1194,1194,1.944,1.944000005722046,1.944,1.944000005722046,1.944,1.944000005722046,1.944000002861023,45.44,45.439998626708984,45.44,45.439998626708984,45.44,45.439998626708984,45.43999931335449
2005,209,WW,1114,1114,2.035,2.0350000858306885,2.035,2.0350000858306885,2.035,2.0350000858306885,2.0350000429153443,45.53,45.529998779296875,45.53,45.529998779296875,45.53,45.529998779296875,45.52999938964844
2005,210,WW,1364,1364,1.988,1.9880000352859497,1.988,1.9880000352859497,1.988,1.9880000352859497,1.9880000176429748,45.26,45.2599983215332,45.26,45.2599983215332,45.26,45.2599983215332,45.2599991607666
2005,211,WW,1150,1150,1.609,1.6089999675750732,1.609,1.6089999675750732,1.609,1.6089999675750732,1.6089999837875366,46.08,46.08000183105469,46.08,46.08000183105469,46.08,46.08000183105469,46.08000091552734
2005,212,WW,,,,,,,,,,,-99999,,,,,
2005,213,WW,1584,1584,2.139,2.1389999389648437,2.139,2.1389999389648437,2.139,2.1389999389648437,2.1389999694824215,45.56,45.560001373291016,45.56,45.560001373291016,45.56,45.560001373291016,45.56000068664551
2005,214,WW,1171,1171,2.32,2.319999933242798,2.32,2.319999933242798,2.32,2.319999933242798,2.319999966621399,45.95,45.95000076293945,45.95,45.95000076293945,45.95,45.95000076293945,45.95000038146973
2005,215,WW,747,747,3.233,3.2330000400543213,3.233,3.2330000400543213,3.233,3.2330000400543213,3.233000020027161,46.1,46.099998474121094,46.1,46.099998474121094,46.1,46.099998474121094,46.099999237060544
2005,232,WW,1005,1005,2.468,2.4679999351501465,2.468,2.4679999351501465,2.468,2.4679999351501465,2.4679999675750732,45.68,45.68000030517578,45.68,45.68000030517578,45.68,45.68000030517578,45.680000152587894
2005,233,WW,1188,1188,1.952,1.9520000219345093,1.952,1.9520000219345093,1.952,1.9520000219345093,1.9520000109672546,44.93,44.93000030517578,44.93,44.93000030517578,44.93,44.93000030517578,44.930000152587894
2005,234,WW,1017,1017,2.331,2.3310000896453857,2.331,2.3310000896453857,2.331,2.3310000896453857,2.3310000448226926,45.7,45.70000076293945,45.7,45.70000076293945,45.7,45.70000076293945,45.70000038146973
2005,235,WW,1188,1188,1.623,1.6230000257492065,1.623,1.6230000257492065,1.623,1.6230000257492065,1.6230000128746034,45.47,45.470001220703125,45.47,45.470001220703125,45.47,45.470001220703125,45.47000061035156
2005,236,WW,1285,1285,1.888,1.8880000114440918,1.888,1.8880000114440918,1.888,1.8880000114440918,1.8880000057220458,45.28,45.279998779296875,45.28,45.279998779296875,45.28,45.279998779296875,45.27999938964844
2005,237,WW,1168,1168,2.168,2.1679999828338623,2.168,2.1679999828338623,2.168,2.1679999828338623,2.1679999914169312,44.6,44.599998474121094,44.6,44.599998474121094,44.6,44.599998474121094,44.599999237060544
2005,238,WW,1258,1258,2.003,2.003000020980835,2.003,2.003000020980835,2.003,2.003000020980835,2.0030000104904175,45.15,45.150001525878906,45.15,45.150001525878906,45.15,45.150001525878906,45.150000762939456
2005,239,WW,1050,1050,1.879,1.878999948501587,1.879,1.878999948501587,1.879,1.878999948501587,1.8789999742507935,44.87,44.869998931884766,44.87,44.869998931884766,44.87,44.869998931884766,44.869999465942385
2005,240,WW,863,863,2.83,2.8299999237060547,2.83,2.8299999237060547,2.83,2.8299999237060547,2.8299999618530274,45.48,45.47999954223633,45.48,45.47999954223633,45.48,45.47999954223633,45.47999977111816
2005,256,WW,1156,1156,1.897,1.8969999551773071,1.897,1.8969999551773071,1.897,1.8969999551773071,1.8969999775886537,45.32,45.31999969482422,45.32,45.31999969482422,45.32,45.31999969482422,45.319999847412106
2005,257,WW,1027,1027,2.298,2.2980000972747803,2.298,2.2980000972747803,2.298,2.2980000972747803,2.29800004863739,45.24,45.2400016784668,45.24,45.2400016784668,45.24,45.2400016784668,45.2400008392334
2005,258,WW,1361,1361,2.184,2.184000015258789,2.184,2.184000015258789,2.184,2.184000015258789,2.1840000076293946,45.91,45.90999984741211,45.91,45.90999984741211,45.91,45.90999984741211,45.90999992370605
2005,259,WW,1035,1035,1.904,1.9040000438690186,1.904,1.9040000438690186,1.904,1.9040000438690186,1.9040000219345092,43.78,43.779998779296875,43.78,43.779998779296875,43.78,43.779998779296875,43.77999938964844
2005,260,WW,1145,1145,1.968,1.968000054359436,1.968,1.968000054359436,1.968,1.968000054359436,1.968000027179718,43.59,43.59000015258789,43.59,43.59000015258789,43.59,43.59000015258789,43.59000007629395
2005,261,WW,1023,1023,2.176,2.1760001182556152,2.176,2.1760001182556152,2.176,2.1760001182556152,2.1760000591278077,45.5,45.5,45.5,45.5,45.5,45.5,45.5
2005,262,WW,1169,1169,2.177,2.177000045776367,2.177,2.177000045776367,2.177,2.177000045776367,2.1770000228881834,45.32,45.31999969482422,45.32,45.31999969482422,45.32,45.31999969482422,45.319999847412106
2005,263,WW,773,773,2.251,2.251,2.251,2.251,2.251,2.251,2.251,43.82,-99999,43.82,,43.82,,43.82
2005,279,WW,849,849,1.989,1.9889999628067017,1.989,1.9889999628067017,1.989,1.9889999628067017,1.9889999814033508,44.99,44.9900016784668,44.99,44.9900016784668,44.99,44.9900016784668,44.9900008392334
2005,280,WW,966,966,2.247,2.246999979019165,2.247,2.246999979019165,2.247,2.246999979019165,2.2469999895095825,45.58,45.58000183105469,45.58,45.58000183105469,45.58,45.58000183105469,45.58000091552734
2005,281,WW,1008,1008,2.239,2.239000082015991,2.239,2.239000082015991,2.239,2.239000082015991,2.2390000410079955,50.88,50.880001068115234,50.88,50.880001068115234,,,
2005,282,WW,1236,1236,1.964,1.9639999866485596,1.964,1.9639999866485596,1.964,1.9639999866485596,1.9639999933242798,45.62,45.619998931884766,45.62,45.619998931884766,45.62,45.619998931884766,45.619999465942385
2005,283,WW,1118,1118,2.242,2.242000102996826,2.242,2.242000102996826,2.242,2.242000102996826,2.242000051498413,45.3,45.29999923706055,45.3,45.29999923706055,45.3,45.29999923706055,45.29999961853027
2005,284,WW,1060,1060,2.19,2.190000057220459,2.19,2.190000057220459,2.19,2.190000057220459,2.1900000286102292,45.35,45.349998474121094,45.35,45.349998474121094,45.35,45.349998474121094,45.349999237060544
2005,285,WW,1090,1090,1.701,1.7009999752044678,1.701,1.7009999752044678,1.701,1.7009999752044678,1.700999987602234,45.38,45.380001068115234,45.38,45.380001068115234,45.38,45.380001068115234,45.380000534057615
2005,286,WW,1283,1283,2.4,2.4000000953674316,2.4,2.4000000953674316,2.4,2.4000000953674316,2.400000047683716,45.64,45.63999938964844,45.64,45.63999938964844,45.64,45.63999938964844,45.63999969482422
2005,305,WW,1101,1101,1.822,1.8220000267028809,1.822,1.8220000267028809,1.822,1.8220000267028809,1.8220000133514405,45.11,45.11000061035156,45.11,45.11000061035156,45.11,45.11000061035156,45.11000030517578
2005,306,WW,1230,1230,2.133,2.132999897003174,2.133,2.132999897003174,2.133,2.132999897003174,2.132999948501587,45.21,45.209999084472656,45.21,45.209999084472656,45.21,45.209999084472656,45.20999954223633
2005,307,WW,766,766,2.356,2.3559999465942383,2.356,2.3559999465942383,2.356,2.3559999465942383,2.355999973297119,45.92,45.91999816894531,45.92,45.91999816894531,45.92,45.91999816894531,45.91999908447266
2005,308,WW,1219,1219,2.186,2.186000108718872,2.186,2.186000108718872,2.186,2.186000108718872,2.186000054359436,44.96,44.959999084472656,44.96,44.959999084472656,44.96,44.959999084472656,44.95999954223633
2005,309,WW,1057,1057,1.985,1.9850000143051147,1.985,1.9850000143051147,1.985,1.9850000143051147,1.9850000071525575,42.89,42.88999938964844,42.89,42.88999938964844,42.89,42.88999938964844,42.88999969482422
2005,310,WW,1213,1213,1.731,1.7309999465942383,1.731,1.7309999465942383,1.731,1.7309999465942383,1.730999973297119,46.27,46.27000045776367,46.27,46.27000045776367,46.27,46.27000045776367,46.27000022888184
2005,311,WW,1215,1215,2.004,2.003999948501587,2.004,2.003999948501587,2.004,2.003999948501587,2.0039999742507932,44.99,44.9900016784668,44.99,44.9900016784668,44.99,44.9900016784668,44.9900008392334
2005,312,WW,1115,1115,2.315,2.315000057220459,2.315,2.315000057220459,2.315,2.315000057220459,2.3150000286102292,45.6,45.599998474121094,45.6,45.599998474121094,45.6,45.599998474121094,45.599999237060544
2005,331,WW,1050,1050,2.178,2.177999973297119,2.178,2.177999973297119,2.178,2.177999973297119,2.1779999866485595,45.83,45.83000183105469,45.83,45.83000183105469,45.83,45.83000183105469,45.83000091552734
2005,332,WW,1037,1037,1.77,1.7699999809265137,1.77,1.7699999809265137,1.77,1.7699999809265137,1.7699999904632568,45.61,45.61000061035156,45.61,45.61000061035156,45.61,45.61000061035156,45.61000030517578
2005,333,WW,1224,1224,1.959,1.9589999914169312,1.959,1.9589999914169312,1.959,1.9589999914169312,1.9589999957084656,45.7,45.70000076293945,45.7,45.70000076293945,45.7,45.70000076293945,45.70000038146973
2005,334,WW,1249,1249,1.888,1.8880000114440918,1.888,1.8880000114440918,1.888,1.8880000114440918,1.8880000057220458,45.44,45.439998626708984,45.44,45.439998626708984,45.44,45.439998626708984,45.43999931335449
2005,335,WW,1211,1211,1.929,1.9290000200271606,1.929,1.9290000200271606,1.929,1.9290000200271606,1.9290000100135805,45.36,45.36000061035156,45.36,45.36000061035156,45.36,45.36000061035156,45.36000030517578
2005,336,WW,1176,1176,2.13,2.130000114440918,2.13,2.130000114440918,2.13,2.130000114440918,2.130000057220459,45.49,45.4900016784668,45.49,45.4900016784668,45.49,45.4900016784668,45.4900008392334
2005,337,WW,1037,1037,1.76,1.7599999904632568,1.76,1.7599999904632568,1.76,1.7599999904632568,1.7599999952316283,45.86,45.86000061035156,45.86,45.86000061035156,45.86,45.86000061035156,45.86000030517578
2005,355,WW,1253,1253,1.793,1.7929999828338623,1.793,1.7929999828338623,1.793,1.7929999828338623,1.7929999914169312,45.02,45.02000045776367,45.02,45.02000045776367,45.02,45.02000045776367,45.02000022888184
2005,356,WW,747,747,2.335,2.3350000381469727,2.335,2.3350000381469727,2.335,2.3350000381469727,2.3350000190734863,45.98,45.97999954223633,45.98,45.97999954223633,45.98,45.97999954223633,45.97999977111816
2005,357,WW,972,972,2.393,2.3929998874664307,2.393,2.3929998874664307,2.393,2.3929998874664307,2.3929999437332152,46.06,46.060001373291016,46.06,46.060001373291016,46.06,46.060001373291016,46.06000068664551
2005,358,WW,900,900,1.531,1.531000018119812,1.531,1.531000018119812,1.531,1.531000018119812,1.5310000090599059,44.12,44.119998931884766,44.12,44.119998931884766,44.12,44.119998931884766,44.119999465942385
2005,359,WW,1054,1054,2.195,2.194999933242798,2.195,2.194999933242798,2.195,2.194999933242798,2.194999966621399,45.42,45.41999816894531,45.42,45.41999816894531,45.42,45.41999816894531,45.41999908447266
2005,360,WW,1085,1085,2.867,2.867000102996826,2.867,2.867000102996826,2.867,2.867000102996826,2.867000051498413,45.91,45.90999984741211,45.91,45.90999984741211,45.91,45.90999984741211,45.90999992370605
2005,377,WW,1197,1197,2.173,2.1730000972747803,2.173,2.1730000972747803,2.173,2.1730000972747803,2.17300004863739,45.74,45.7400016784668,45.74,45.7400016784668,45.74,45.7400016784668,45.7400008392334
2005,378,WW,928,928,1.716,1.715999960899353,1.716,1.715999960899353,1.716,1.715999960899353,1.7159999804496766,44.62,44.619998931884766,44.62,44.619998931884766,44.62,44.619998931884766,44.619999465942385
2005,379,WW,1350,1350,2.158,2.1579999923706055,2.158,2.1579999923706055,2.158,2.1579999923706055,2.1579999961853025,45.38,45.380001068115234,45.38,45.380001068115234,45.38,45.380001068115234,45.380000534057615
2005,380,WW,1286,1286,2.407,2.4070000648498535,2.407,2.4070000648498535,2.407,2.4070000648498535,2.4070000324249268,45.79,45.790000915527344,45.79,45.790000915527344,45.79,45.790000915527344,45.79000045776367
2005,381,WW,971,971,2.765,2.765000104904175,2.765,2.765000104904175,2.765,2.765000104904175,2.7650000524520877,45.83,45.83000183105469,45.83,45.83000183105469,45.83,45.83000183105469,45.83000091552734
2005,401,WW,1065,1065,1.978,1.9780000448226929,1.978,1.9780000448226929,1.978,1.9780000448226929,1.9780000224113463,44.65,44.650001525878906,44.65,44.650001525878906,44.65,44.650001525878906,44.650000762939456
2005,402,WW,980,980,2.546,2.5460000038146973,2.546,2.5460000038146973,2.546,2.5460000038146973,2.5460000019073483,47.03,47.029998779296875,47.03,47.029998779296875,47.03,47.029998779296875,47.02999938964844
2005,425,WW,1001,1001,2.356,2.3559999465942383,2.356,2.3559999465942383,2.356,2.3559999465942383,2.355999973297119,44.74,44.7400016784668,44.74,44.7400016784668,44.74,44.7400016784668,44.7400008392334
2006,10,SB,616,616,1.886,1.886,1.886,1.886,1.886,1.886,1.886,43.87,43.87,43.87,43.87,43.87,43.87,43.87
2006,31,SB,658,658,2.107,2.107,2.107,2.107,2.107,2.107,2.107,44.06,44.06,44.06,44.06,44.06,44.06,44.06
