HarvestYear,ID2,Longitude,Latitude,SampleID,Crop,GrainSampleArea_P1,GrainMassWet_P1,GrainMassWetInGrainSample_P1,GrainMassWetInGrainSample_P2,GrainMassOvenDryInGrainSample_P1,GrainMassOvenDryInGrainSample_P2,GrainMassAirDry_P1,GrainMassOvenDry_P1,GrainMassOvenDry_P2,GrainMoistureProportion_P2,GrainMoisture_P1,GrainProtein_P1,GrainStarch_P1,GrainWGlutDM_P1,GrainOilDM_P1,GrainTestWeight_P1,GrainCarbon_P1,GrainNitrogen_P1,GrainSulfur_P1,BiomassSampleArea_P1,BiomassWet_P1,BiomassAirDry_P1,GrainMassWetInBiomassSample_P1,GrainMassOvenDryInBiomassSample_P1,GrainMassOvenDryInBiomassSample_P2,ResidueMassWetSubsample_P1,ResidueMassOvenDrySubsample_P1,ResidueMoistureProportionSubsample_P2,ResidueCarbon_P1,ResidueNitrogen_P1,ResidueSulfur_P1,Comments_P1,GrainYieldWet_P2,GrainYieldAirDry_P2,GrainYieldOvenDry_P2,ResidueMassWet_P2,ResidueMassOvenDry_P2,ResidueMassWetPerArea_P2,ResidueMassOvenDryPerArea_P2,ResidueMassAirDry_P2,ResidueMassAirDryPerArea_P2
2008,228,-117.085041,46.781358,,SW,0.0,418.6,0.0,,0.0,,,389.0,,0.07071189679885337,,,,,,,,2.1929824561403506,,2.032,853.0,,418.6,389.0,,66.0,61.0,0.07575757575757576,,,,,206.00393700787401,,191.43700787401573,434.4,401.4909090909091,213.7795275590551,197.58410880458123,,
2008,229,-117.084623,46.781206,,SC,2.032,202.6,202.6,,188.0,,,188.0,,0.07206317867719642,,,,,,,58.212,4.9728,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,99.70472440944881,,92.51968503937007,,,,,,
2008,230,-117.084205,46.781295,,SW,0.0,648.6,0.0,,0.0,,,624.0,,0.03792784458834416,,,,,,,,2.263157894736842,,2.032,1353.0,,648.6,624.0,,127.0,120.0,0.05511811023622047,,,,,319.1929133858268,,307.0866141732283,704.4,665.5748031496063,346.6535433070866,327.54665509331016,,
2008,231,-117.083787,46.781248,,SW,0.0,388.6,0.0,,0.0,,,372.0,,0.04271744724652605,,,,,,,,2.2105263157894735,,2.032,1470.0,,388.6,372.0,,130.0,123.0,0.05384615384615385,,,,,191.24015748031496,,183.07086614173227,1081.4,1023.1707692307693,532.1850393700788,503.52892186553606,,
2008,232,-117.08328225,46.78127044,,WW,2.032,553.6,553.6,,503.0,,,503.0,,0.09140173410404628,,,,,,,,1.912280701754386,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,272.4409448818898,,247.53937007874015,,,,,,
2008,233,-117.082951,46.781232,,WW,2.032,760.6,760.6,,729.0,,,729.0,,0.041546147778069975,,,,,,,,1.912280701754386,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,374.31102362204723,,358.75984251968504,,,,,,
2008,234,-117.082533,46.781301,,WW,2.032,1118.6,1118.6,,1032.0,,,1032.0,,0.07741820132308234,,,,,,,,1.701754385964912,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,550.492125984252,,507.87401574803147,,,,,,
2008,235,-117.082115,46.781338,,WW,2.032,937.6,937.6,,839.0,,,839.0,,0.10516211604095566,,,,,,,,2.263157894736842,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,461.4173228346457,,412.89370078740154,,,,,,
2008,236,-117.081697,46.78114,,WW,2.032,627.6,627.6,,572.0,,,572.0,,0.08859145952836205,,,,,,,,2.175438596491228,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,308.85826771653547,,281.496062992126,,,,,,
2008,237,-117.08124367,46.78126348,,WW,2.032,1066.6,1066.6,,984.0,,,984.0,,0.07744234014625906,,,,,,,,1.8947368421052633,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,524.9015748031495,,484.251968503937,,,,,,
2008,238,-117.080861,46.781281,,WW,2.032,1076.6,1076.6,,986.0,,,986.0,,0.0841538175738435,,,,,,,,2.0350877192982453,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,529.8228346456692,,485.23622047244095,,,,,,
2008,239,-117.08045495,46.78115338,,WW,2.032,1029.6,1029.6,,993.0,,,993.0,,0.03554778554778546,,,,,,,,2.245614035087719,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,506.6929133858267,,488.68110236220474,,,,,,
2008,240,-117.08011053,46.78144636,,WW,2.032,542.6,542.6,,516.0,,,516.0,,0.04902322152598603,,,,,,,,2.1578947368421053,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,267.0275590551181,,253.93700787401573,,,,,,
2008,242,-117.079189,46.781335,,GB,2.0,555.6,555.6,,504.0,,,504.0,,0.09287257019438448,,,,,,,46.892,2.977,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,277.8,,252.0,,,,,,
2008,243,-117.078771,46.781256,,SB,0.0,950.6,0.0,,0.0,,,870.0,,0.0847885545970966,,,,,,,45.102,1.6829,,2.032,2146.0,,950.6,870.0,,74.0,64.0,0.13513513513513514,,,,,467.81496062992125,,428.14960629921256,1195.4,1033.8594594594595,588.2874015748032,508.7891040646946,,
2008,244,-117.07838882,46.78129255,,SB,2.032,1021.6,1021.6,,933.0,,,933.0,,0.08672670321064999,,,,,,,44.519,1.4172,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,502.755905511811,,459.15354330708664,,,,,,
2008,245,-117.077935,46.781273,,WT,0.0,970.6,0.0,,0.0,,,893.0,,0.07995054605398724,,,,,,,44.063,1.7299,,2.032,1959.0,,970.6,893.0,,140.0,123.0,0.12142857142857143,,,,,477.65748031496065,,439.4685039370079,988.4,868.38,486.41732283464563,427.3523622047244,,
2008,246,-117.077517,46.78121,,SC,2.032,429.6,429.6,,405.0,,,405.0,,0.057262569832402285,,,,,,,62.494,3.5682,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,211.4173228346457,,199.31102362204723,,,,,,
2008,247,-117.077099,46.781374,,SC,2.032,454.6,454.6,,428.0,,,428.0,,0.05851297844258694,,,,,,,63.58,3.3818,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,223.7204724409449,,210.62992125984252,,,,,,
2008,248,-117.07669891,46.78116437,,SP,2.0,607.6,607.6,,557.0,,,557.0,,0.08327847267939437,,,,,,,44.817,3.0694,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,303.8,,278.5,,,,,,
2008,249,-117.085864,46.781526,,SW,0.0,371.6,0.0,,0.0,,,308.0,,0.17115177610333698,,,,,,,,3.052631578947368,,2.032,1513.0,,371.6,308.0,,166.0,146.0,0.12048192771084337,,,,,182.8740157480315,,151.5748031496063,1141.4,1003.8819277108435,561.7125984251969,494.0363817474623,,
2008,250,-117.085446,46.781644,,SW,0.0,563.6,0.0,,0.0,,,515.0,,0.08623136976579138,,,,,,,,2.1929824561403506,,2.032,1483.0,,563.6,515.0,,114.0,105.0,0.07894736842105263,,,,,277.3622047244095,,253.44488188976376,919.4,846.8157894736842,452.46062992125985,416.74005387484453,,
2008,251,-117.085028,46.781492,,SW,0.0,580.6,0.0,,0.0,,,543.0,,0.06476059249052708,,,,,,,,2.1228070175438596,,2.032,1292.0,,580.6,543.0,,143.0,135.0,0.055944055944055944,,,,,285.7283464566929,,267.2244094488189,711.4,671.6013986013986,350.09842519685037,330.5124993117119,,
2008,252,-117.08457853,46.78155584,,SC,2.032,219.6,219.6,,208.0,,,208.0,,0.05282331511839706,,,,,,,60.88,4.7429,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,108.07086614173228,,102.36220472440945,,,,,,
2008,253,-117.084192,46.781534,,SC,2.032,440.6,440.6,,417.0,,,417.0,,0.053563322741715894,,,,,,,61.764,4.1411,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,216.83070866141733,,205.21653543307087,,,,,,
2008,254,-117.083774,46.781597,,SW,0.0,534.6,0.0,,0.0,,,496.0,,0.07220351664796114,,,,,,,,2.7719298245614037,,2.032,1584.0,,534.6,496.0,,172.0,149.0,0.13372093023255813,,,,,263.09055118110234,,244.09448818897638,1049.4,909.0732558139536,516.4370078740158,447.3785707745834,,
2008,255,-117.083356,46.781518,,SW,0.0,587.6,0.0,,0.0,,,562.0,,0.04356705241660998,,,,,,,,2.4736842105263155,,2.032,1833.0,,587.6,562.0,,118.0,106.0,0.1016949152542373,,,,,289.1732283464567,,276.5748031496063,1245.4,1118.749152542373,612.8937007874016,550.5655278259709,,
2008,256,-117.082938,46.781587,,WW,2.032,1108.6,1108.6,,1015.0,,,1015.0,,0.08443081363882367,,,,,,,,1.912280701754386,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,545.5708661417323,,499.50787401574803,,,,,,
2008,257,-117.08252,46.781624,,WW,2.032,1003.6,1003.6,,951.0,,,951.0,,0.05241131925069751,,,,,,,,1.7719298245614035,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,493.8976377952756,,468.01181102362204,,,,,,
2008,258,-117.082102,46.781426,,WW,2.032,897.6,897.6,,840.0,,,840.0,,0.06417112299465243,,,,,,,,2.3508771929824563,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,441.73228346456693,,413.3858267716535,,,,,,
2008,259,-117.081684,46.781565,,WW,2.032,958.6,958.6,,874.0,,,874.0,,0.08825370331733781,,,,,,,,1.8245614035087718,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,471.751968503937,,430.11811023622045,,,,,,
2008,260,-117.081266,46.781567,,WW,2.032,878.6,878.6,,821.0,,,821.0,,0.06555884361484182,,,,,,,,1.5789473684210527,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,432.38188976377955,,404.03543307086613,,,,,,
2008,261,-117.080848,46.781423,,WW,2.032,1165.6,1165.6,,1097.0,,,1097.0,,0.05885380919698002,,,,,,,,1.789473684210526,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,573.6220472440945,,539.8622047244095,,,,,,
2008,262,-117.08043,46.781686,,WW,2.032,724.6,724.6,,660.0,,,660.0,,0.08915263593706875,,,,,,,,1.9298245614035088,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,356.59448818897636,,324.8031496062992,,,,,,
2008,263,-117.080012,46.781657,,WW,2.032,1079.6,1079.6,,1044.0,,,1044.0,,0.03297517599110773,,,,,,,,2.1052631578947367,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,531.2992125984251,,513.779527559055,,,,,,
2008,265,-117.0791581,46.78153382,,GB,2.0,75.6,75.6,,68.0,,,68.0,,0.10052910052910047,,,,,,,46.392,2.7189,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,37.8,,34.0,,,,,,
2008,266,-117.078758,46.781554,,GB,0.0,378.6,0.0,,0.0,,,341.0,,0.09931325937665088,,,,,,,46.338,3.0211,,2.0,705.8,,378.6,341.0,,97.0,85.0,0.12371134020618557,,,,,189.3,,170.5,327.19999999999993,286.72164948453604,163.59999999999997,143.36082474226802,,
2008,267,-117.07834,46.781559,,SB,2.032,839.6,839.6,,765.0,,,765.0,,0.08885183420676515,,,,,,,44.836,1.7374,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,413.18897637795277,,376.4763779527559,,,,,,
2008,268,-117.077922,46.781496,,WT,2.032,1231.6,1231.6,,1139.0,,,1139.0,,0.07518674894446242,,,,,,,44.81,1.8996,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,606.1023622047244,,560.5314960629921,,,,,,
2008,269,-117.077504,46.78166,,WT,2.032,506.6,506.6,,469.0,,,469.0,,0.07422029214370315,,,,,,,44.461,1.93,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,249.31102362204726,,230.80708661417322,,,,,,
2008,270,-117.077086,46.781434,,SC,0.0,371.6,0.0,,0.0,,,353.0,,0.0500538213132401,,,,,,,63.068,3.4682,,2.032,1132.0,,371.6,353.0,,246.0,218.0,0.11382113821138211,,,,,182.8740157480315,,173.7204724409449,760.4,673.8504065040651,374.21259842519686,331.6192945394021,,
2008,271,-117.076668,46.781558,,SP,2.0,170.6,170.6,,155.0,,,155.0,,0.09144196951934347,,,,,,,44.876,3.5544,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,85.3,,77.5,,,,,,
2008,272,-117.08559,46.781812,,SW,0.0,156.6,0.0,,0.0,,,142.0,,0.0932311621966794,,,,,,,,2.789473684210526,,2.032,928.0,,156.6,142.0,,152.0,143.0,0.05921052631578947,,,,,77.06692913385827,,69.88188976377953,771.4,725.725,379.6259842519685,357.14812992125985,,
2008,273,-117.085172,46.78193,,SW,0.0,527.6,0.0,,0.0,,,509.0,,0.035253980288097085,,,,,,,,2.7017543859649122,,2.032,1393.0,,527.6,509.0,,117.0,110.0,0.05982905982905983,,,,,259.6456692913386,,250.49212598425197,865.4,813.6239316239316,425.8858267716535,400.40547816138366,,
2008,274,-117.084754,46.781778,,SW,0.0,774.6,0.0,,0.0,,,707.0,,0.08727084947069458,,,,,,,,2.1929824561403506,,2.032,1767.0,,774.6,707.0,,103.0,97.0,0.05825242718446602,,,,,381.2007874015748,,347.93307086614175,992.4,934.5902912621359,488.3858267716535,459.9361669597125,,
2008,275,-117.08435697,46.78187778,,SW,0.0,706.6,0.0,,0.0,,,678.0,,0.0404755165581659,,,,,,,,2.6666666666666665,,2.032,1921.0,,706.6,678.0,,152.0,142.0,0.06578947368421052,,,,,347.73622047244095,,333.66141732283467,1214.4,1134.505263157895,597.6377952755906,558.3195192706175,,
2008,276,-117.083918,46.78182,,SC,2.032,333.6,333.6,,313.0,,,313.0,,0.06175059952038376,,,,,,,60.309,4.6598,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,164.1732283464567,,154.03543307086613,,,,,,
2008,277,-117.0835,46.781883,,SW,0.0,645.6,0.0,,0.0,,,622.0,,0.03655514250309793,,,,,,,,2.2105263157894735,,2.032,1354.0,,645.6,622.0,,121.0,113.0,0.06611570247933884,,,,,317.7165354330709,,306.1023622047244,708.4,661.5636363636363,348.62204724409446,325.5726556907659,,
2008,278,-117.083082,46.781804,,SW,0.0,773.6,0.0,,0.0,,,720.0,,0.06928645294725959,,,,,,,,2.1929824561403506,,2.032,1837.0,,773.6,720.0,,130.0,122.0,0.06153846153846154,,,,,380.70866141732284,,354.3307086614173,1063.4,997.96,523.3267716535433,491.1220472440945,,
2008,279,-117.08265008,46.78185937,,WW,2.032,1001.6,1001.6,,923.0,,,923.0,,0.07847444089456872,,,,,,,,1.6842105263157894,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,492.9133858267717,,454.23228346456693,,,,,,
2008,280,-117.082246,46.78191,,WW,2.032,1213.6,1213.6,,1129.0,,,1129.0,,0.06970995385629525,,,,,,,,1.8245614035087718,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,597.2440944881889,,555.6102362204724,,,,,,
2008,281,-117.08181228,46.78170481,,WW,2.032,842.6,842.6,,764.0,,,764.0,,0.09328269641585571,,,,,,,,2.3508771929824563,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,414.6653543307087,,375.98425196850394,,,,,,
2008,282,-117.08141,46.781851,,WW,2.032,997.6,997.6,,901.0,,,901.0,,0.09683239775461108,,,,,,,,1.6666666666666665,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,490.9448818897638,,443.40551181102364,,,,,,
2008,283,-117.080992,46.781853,,WW,2.032,1041.6,1041.6,,986.0,,,986.0,,0.053379416282642006,,,,,,,,1.43859649122807,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,512.5984251968504,,485.23622047244095,,,,,,
2008,284,-117.080574,46.781709,,WW,2.032,976.6,976.6,,893.0,,,893.0,,0.08560311284046694,,,,,,,,1.8771929824561402,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,480.6102362204725,,439.4685039370079,,,,,,
2008,285,-117.080156,46.781972,,WW,2.032,701.6,701.6,,673.0,,,673.0,,0.04076396807297609,,,,,,,,1.8596491228070173,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,345.2755905511811,,331.2007874015748,,,,,,
2008,286,-117.079738,46.781943,,WW,2.032,895.6,895.6,,817.0,,,817.0,,0.08776239392585979,,,,,,,,1.8771929824561402,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,440.748031496063,,402.06692913385825,,,,,,
2008,288,-117.07886619,46.78180208,,GB,2.0,394.6,394.6,,353.0,,,353.0,,0.10542321338063868,,,,,,,46.67,3.1037,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,197.3,,176.5,,,,,,
2008,289,-117.078484,46.78184,,GB,0.0,24.6,0.0,,0.0,,,22.0,,0.10569105691056915,,,,,,,46.101,2.9198,,2.0,427.8,,24.6,22.0,,109.0,,,,,,,12.3,,11.0,403.2,,201.6,,,
2008,290,-117.078066,46.781845,,SB,0.0,900.6,0.0,,0.0,,,823.0,,0.08616477903619811,,,,,,,44.658,1.5239,,2.032,1955.0,,900.6,823.0,,75.0,66.0,0.12,,,,,443.20866141732284,,405.0196850393701,1054.4,927.8720000000001,518.8976377952756,456.62992125984255,,
2008,291,-117.077648,46.781782,,WT,2.032,815.6,815.6,,747.0,,,747.0,,0.08410985777341837,,,,,,,44.899,1.8448,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,401.37795275590554,,367.61811023622045,,,,,,
2008,292,-117.07723,46.781946,,WT,2.032,1056.6,1056.6,,981.0,,,981.0,,0.07155025553662683,,,,,,,44.655,2.1435,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,519.9803149606299,,482.7755905511811,,,,,,
2008,293,-117.076812,46.78172,,SC,2.032,250.6,250.6,,237.0,,,237.0,,0.054269752593774916,,,,,,,63.293,4.0803,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,123.3267716535433,,116.63385826771653,,,,,,
2008,297,-117.085536,46.782098,,SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,298,-117.085118,46.782216,,SW,0.0,496.6,0.0,,0.0,,,455.0,,0.08376963350785345,,,,,,,,2.578947368421052,,2.032,1600.0,,496.6,455.0,,141.0,133.0,0.05673758865248227,,,,,244.38976377952756,,223.91732283464566,1103.4,1040.7957446808512,543.011811023622,512.2026302563244,,
2008,299,-117.0847,46.782064,,SW,0.0,648.6,0.0,,0.0,,,606.0,,0.06567992599444962,,,,,,,,2.578947368421052,,2.032,2037.0,,648.6,606.0,,157.0,149.0,0.050955414012738856,,,,,319.1929133858268,,298.2283464566929,1388.4,1317.6535031847134,683.2677165354331,648.4515271578314,,
2008,300,-117.084282,46.782153,,SW,0.0,711.6,0.0,,0.0,,,653.0,,0.08234963462619452,,,,,,,,2.6140350877192984,,2.032,2006.0,,711.6,653.0,,134.0,127.0,0.05223880597014925,,,,,350.1968503937008,,321.3582677165354,1294.4,1226.7820895522389,637.007874015748,603.7313432835821,,
2008,301,-117.083864,46.782106,,SC,2.032,304.6,304.6,,285.0,,,285.0,,0.06434668417596855,,,,,,,60.899,4.3542,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,149.90157480314963,,140.25590551181102,,,,,,
2008,302,-117.08343026,46.78215462,,SW,0.0,539.6,0.0,,0.0,,,520.0,,0.03632320237212754,,,,,,,,2.526315789473684,,2.032,1224.0,,539.6,520.0,,121.0,113.0,0.06611570247933884,,,,,265.5511811023622,,255.90551181102362,684.4,639.1504132231405,336.81102362204723,314.5425261924904,,
2008,303,-117.08301227,46.78207922,,SW,0.0,646.6,0.0,,0.0,,,627.0,,0.030312403340550607,,,,,,,,2.43859649122807,,2.032,1592.0,,646.6,627.0,,120.0,112.0,0.06666666666666667,,,,,318.20866141732284,,308.56299212598424,945.4,882.3733333333333,465.255905511811,434.23884514435696,,
2008,304,-117.08261,46.782159,,SW,0.0,573.6,0.0,,0.0,,,535.0,,0.06729428172942821,,,,,,,,2.1052631578947367,,2.032,1324.0,,573.6,535.0,,133.0,125.0,0.06015037593984962,,,,,282.2834645669291,,263.28740157480314,750.4,705.2631578947369,369.29133858267716,347.07832573559887,,
2008,305,-117.082192,46.782196,,WW,2.032,800.6,800.6,,718.0,,,718.0,,0.10317262053459908,,,,,,,,1.631578947368421,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,393.996062992126,,353.34645669291336,,,,,,
2008,306,-117.081774,46.781998,,WW,2.032,624.6,624.6,,565.0,,,565.0,,0.0954210694844701,,,,,,,,1.7543859649122806,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,307.38188976377955,,278.0511811023622,,,,,,
2008,307,-117.081356,46.782137,,WW,2.032,998.6,998.6,,932.0,,,932.0,,0.06669337071900663,,,,,,,,2.0701754385964914,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,491.43700787401576,,458.66141732283467,,,,,,
2008,308,-117.080938,46.782139,,WW,2.032,1105.6,1105.6,,1065.0,,,1065.0,,0.0367221418234442,,,,,,,,1.9824561403508774,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,544.0944881889764,,524.1141732283464,,,,,,
2008,309,-117.08049902,46.78197702,,WW,2.032,1049.6,1049.6,,972.0,,,972.0,,0.0739329268292682,,,,,,,,1.9298245614035088,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,516.5354330708661,,478.34645669291336,,,,,,
2008,310,-117.080102,46.782258,,WW,2.032,566.6,566.6,,522.0,,,522.0,,0.0787151429579951,,,,,,,,1.6140350877192982,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,278.83858267716533,,256.8897637795275,,,,,,
2008,311,-117.079684,46.782229,,WW,2.032,861.6,861.6,,807.0,,,807.0,,0.06337047353760449,,,,,,,,2.052631578947368,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,424.01574803149606,,397.14566929133855,,,,,,
2008,312,-117.07930181,46.78221346,,WW,2.032,903.6,903.6,,829.0,,,829.0,,0.0825586542718017,,,,,,,,1.8771929824561402,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,444.68503937007875,,407.9724409448819,,,,,,
2008,314,-117.07843,46.782126,,GB,2.0,400.6,400.6,,362.0,,,362.0,,0.09635546679980035,,,,,,,46.689,3.351,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,200.3,,181.0,,,,,,
2008,315,-117.07804184,46.78214737,,GB,2.032,480.6,480.6,,429.0,,,429.0,,0.10736579275905123,,,,,,,46.526,3.3583,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,236.51574803149606,,211.1220472440945,,,,,,
2008,316,-117.077594,46.782068,,SB,2.032,465.6,465.6,,419.0,,,419.0,,0.10008591065292101,,,,,,,44.935,2.323,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,229.13385826771653,,206.20078740157481,,,,,,
2008,323,-117.08513522,46.78249247,,SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,324,-117.084751,46.78235,,SW,0.0,605.6,0.0,,0.0,,,557.0,,0.08025099075297229,,,,,,,,2.3859649122807016,,2.032,1627.0,,605.6,557.0,,156.0,111.0,0.28846153846153844,,,,,298.0314960629921,,274.11417322834643,1021.4,726.7653846153846,502.6574803149606,357.6601302241066,,
2008,325,-117.084333,46.782439,,SW,0.0,630.6,0.0,,0.0,,,599.0,,0.050111005391690486,,,,,,,,2.4035087719298245,,2.032,1611.0,,630.6,599.0,,122.0,141.0,-0.1557377049180328,,,,,310.3346456692913,,294.7834645669291,980.4,1133.0852459016394,482.4803149606299,557.620691880728,,
2008,326,-117.083915,46.782392,,SW,0.0,691.6,0.0,,0.0,,,664.0,,0.039907460960092574,,,,,,,,2.0701754385964914,,2.032,1673.0,,691.6,664.0,,120.0,115.0,0.041666666666666664,,,,,340.35433070866145,,326.7716535433071,981.4,940.5083333333333,482.9724409448819,462.84858923884514,,
2008,327,-117.083497,46.782455,,SC,2.032,390.6,390.6,,366.0,,,366.0,,0.06298003072196626,,,,,,,61.563,4.468,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,192.2244094488189,,180.11811023622047,,,,,,
2008,328,-117.083079,46.782376,,SW,0.0,872.6,0.0,,0.0,,,848.0,,0.028191611276644536,,,,,,,,2.1052631578947367,,2.032,1896.0,,872.6,848.0,,168.0,155.0,0.07738095238095238,,,,,429.42913385826773,,417.3228346456693,1023.4,944.2083333333333,503.64173228346453,464.6694553805774,,
2008,329,-117.08264527,46.78243781,,SW,0.0,698.6,0.0,,0.0,,,630.0,,0.09819639278557117,,,,,,,,1.7719298245614035,,2.032,1549.0,,698.6,630.0,,127.0,119.0,0.06299212598425197,,,,,343.7992125984252,,310.03937007874015,850.4,796.8314960629921,418.503937007874,392.1414842829685,,
2008,330,-117.082243,46.782482,,SW,0.0,754.6,0.0,,0.0,,,702.0,,0.06970580439968198,,,,,,,,2.0,,2.032,1723.0,,754.6,702.0,,97.0,91.0,0.061855670103092786,,,,,371.35826771653547,,345.4724409448819,968.4,908.498969072165,476.5748031496063,447.0959493465379,,
2008,331,-117.081825,46.782284,,WW,2.032,980.6,980.6,,889.0,,,889.0,,0.09341219661431778,,,,,,,,1.263157894736842,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,482.5787401574803,,437.5,,,,,,
2008,332,-117.081407,46.782423,,WW,2.032,915.6,915.6,,851.0,,,851.0,,0.0705548274355614,,,,,,,,1.5614035087719298,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,450.59055118110234,,418.7992125984252,,,,,,
2008,333,-117.080989,46.782425,,WW,2.032,993.6,993.6,,956.0,,,956.0,,0.03784219001610308,,,,,,,,1.7543859649122806,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,488.9763779527559,,470.4724409448819,,,,,,
2008,334,-117.080571,46.782281,,WW,2.032,1074.6,1074.6,,1028.0,,,1028.0,,0.04336497301321414,,,,,,,,1.6140350877192982,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,528.8385826771653,,505.9055118110236,,,,,,
2008,335,-117.080153,46.782544,,WW,2.032,658.6,658.6,,607.0,,,607.0,,0.07834801093228062,,,,,,,,1.9824561403508774,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,324.1141732283465,,298.7204724409449,,,,,,
2008,336,-117.079735,46.782515,,WW,2.032,877.6,877.6,,834.0,,,834.0,,0.04968094804010941,,,,,,,,1.9298245614035088,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,431.8897637795276,,410.43307086614175,,,,,,
2008,337,-117.079317,46.782479,,WW,2.032,601.6,601.6,,560.0,,,560.0,,0.0691489361702128,,,,,,,,1.7719298245614035,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,296.06299212598424,,275.59055118110234,,,,,,
2008,348,-117.084617,46.782636,,SW,0.0,501.6,0.0,,0.0,,,404.0,,0.19457735247208935,,,,,,,,2.87719298245614,,2.032,1964.0,,501.6,404.0,,93.0,80.0,0.13978494623655913,,,,,246.8503937007874,,198.81889763779526,1462.4,1257.978494623656,719.6850393700788,619.0839048344764,,
2008,349,-117.084199,46.782725,,SW,0.0,562.6,0.0,,0.0,,,441.0,,0.21613935300391043,,,,,,,,2.736842105263158,,2.032,2265.0,,562.6,441.0,,115.0,107.0,0.06956521739130435,,,,,276.8700787401575,,217.0275590551181,1702.4,1583.9721739130437,837.7952755905512,779.5138651146868,,
2008,350,-117.083781,46.782678,,SW,0.0,509.6,0.0,,0.0,,,474.0,,0.06985871271585561,,,,,,,,2.526315789473684,,2.032,1364.0,,509.6,474.0,,149.0,140.0,0.06040268456375839,,,,,250.78740157480317,,233.26771653543307,854.4,802.7919463087248,420.4724409448819,395.0747767267347,,
